epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,17.196008682250977,,
0,99,,18.60000228881836,,
0,149,,18.34833335876465,,
0,199,,17.259069442749023,,
0,249,,18.200782775878906,,
0,299,,16.794437408447266,,
0,349,,17.793018341064453,,
0,399,,17.37723159790039,,
0,449,,17.549535751342773,,
0,499,,16.71473503112793,,
0,549,,18.061603546142578,,
0,599,,18.121505737304688,,
0,649,,18.2337646484375,,
0,699,,20.25814437866211,,
0,749,,19.557701110839844,,
0,799,,18.621349334716797,,
0,849,,18.82160186767578,,
0,899,,16.16461753845215,,
0,949,,16.506454467773438,,
0,999,,16.51298713684082,,
0,1049,,15.982013702392578,,
0,1099,,15.91515064239502,,
0,1149,,15.82620906829834,,
0,1199,,15.306478500366211,,
0,1249,,17.641996383666992,,
0,1299,,18.907482147216797,,
0,1349,,16.884366989135742,,
0,1399,,16.18865394592285,,
0,1449,,16.155170440673828,,
0,1499,,17.671661376953125,,
0,1549,,19.310243606567383,,
0,1599,,16.331920623779297,,
0,1649,,18.594987869262695,,
0,1699,,19.32052230834961,,
0,1749,,16.403900146484375,,
0,1799,,17.976947784423828,,
0,1849,,17.975309371948242,,
0,1899,,17.74597930908203,,
0,1949,,20.62731170654297,,
0,1999,,16.339344024658203,,
0,2049,,16.2349853515625,,
0,2099,,16.02957534790039,,
0,2149,,17.2253475189209,,
0,2199,,18.2679443359375,,
0,2249,,19.189533233642578,,
0,2299,,19.26442527770996,,
0,2349,,17.806257247924805,,
0,2399,,17.788379669189453,,
0,2449,,17.39212417602539,,
0,2499,,19.529016494750977,,
0,2549,,17.056222915649414,,
0,2599,,18.550716400146484,,
0,2649,,18.477569580078125,,
0,2699,,17.821979522705078,,
0,2749,,17.633012771606445,,
0,2799,,19.391681671142578,,
0,2849,,15.174495697021484,,
,0,,,,17.181224822998047
,1,,,,17.07776641845703
,2,,,,17.474843978881836
,3,,,,19.087244033813477
,4,,,,16.680387496948242
,5,,,,17.616857528686523
,6,,,,16.219552993774414
,7,,,,19.11172103881836
,8,,,,16.45199203491211
,9,,,,17.564334869384766
,10,,,,16.076515197753906
,11,,,,16.711214065551758
,12,,,,18.24412727355957
,13,,,,16.88257598876953
,14,,,,16.242069244384766
,15,,,,17.509458541870117
,16,,,,17.846782684326172
,17,,,,16.83051872253418
,18,,,,18.011377334594727
,19,,,,18.165252685546875
,20,,,,18.30609893798828
,21,,,,18.130760192871094
,22,,,,18.288076400756836
,23,,,,19.722640991210938
,24,,,,15.416360855102539
,25,,,,18.36107635498047
,26,,,,15.387456893920898
,27,,,,15.909258842468262
,28,,,,16.945005416870117
,29,,,,17.36269187927246
,30,,,,16.204757690429688
,31,,,,18.097217559814453
,32,,,,18.116687774658203
,33,,,,18.74408721923828
,34,,,,17.58255386352539
,35,,,,14.250429153442383
,36,,,,19.694461822509766
,37,,,,16.65589141845703
,38,,,,17.157733917236328
,39,,,,17.216073989868164
,40,,,,18.728103637695312
,41,,,,19.2701416015625
,42,,,,16.33515167236328
,43,,,,16.503803253173828
,44,,,,18.428979873657227
,45,,,,16.09572982788086
,46,,,,16.669078826904297
,47,,,,15.859033584594727
,48,,,,17.448287963867188
,49,,,,18.468910217285156
,50,,,,16.612890243530273
,51,,,,18.62093734741211
,52,,,,18.886207580566406
,53,,,,17.174808502197266
,54,,,,16.193178176879883
,55,,,,15.862419128417969
,56,,,,16.08403778076172
,57,,,,18.15607452392578
,58,,,,18.254207611083984
,59,,,,16.86061668395996
,60,,,,17.53296661376953
,61,,,,18.273338317871094
,62,,,,17.845989227294922
,63,,,,18.09206771850586
,64,,,,19.217578887939453
,65,,,,17.401479721069336
,66,,,,16.222055435180664
,67,,,,17.41535758972168
,68,,,,16.993457794189453
,69,,,,16.650123596191406
,70,,,,16.334003448486328
,71,,,,16.104822158813477
,72,,,,17.880722045898438
,73,,,,18.477975845336914
,74,,,,17.564754486083984
,75,,,,17.046401977539062
,76,,,,17.06626319885254
,77,,,,16.225711822509766
,78,,,,17.44367790222168
,79,,,,16.36197280883789
,80,,,,17.803829193115234
,81,,,,16.290287017822266
,82,,,,17.14772605895996
,83,,,,16.74557113647461
,84,,,,17.454957962036133
,85,,,,16.45288848876953
,86,,,,16.556285858154297
,87,,,,18.784809112548828
,88,,,,16.18852996826172
,89,,,,18.647645950317383
,90,,,,16.63625144958496
,91,,,,17.444698333740234
,92,,,,19.334537506103516
,93,,,,16.97185516357422
,94,,,,17.71544075012207
,95,,,,17.533662796020508
,96,,,,16.973268508911133
,97,,,,16.00663185119629
,98,,,,16.29314613342285
,99,,,,19.07126235961914
,100,,,,17.07102394104004
,101,,,,17.88416290283203
,102,,,,15.21820068359375
,103,,,,18.19438934326172
,104,,,,16.866031646728516
,105,,,,16.224803924560547
,106,,,,16.006404876708984
,107,,,,17.16805648803711
,108,,,,16.856536865234375
,109,,,,18.487701416015625
,110,,,,13.820656776428223
,111,,,,19.358612060546875
,112,,,,16.656482696533203
,113,,,,18.266517639160156
,114,,,,19.11315155029297
,115,,,,14.381095886230469
,116,,,,19.126100540161133
,117,,,,15.901945114135742
,118,,,,16.67630386352539
,119,,,,17.63996124267578
,120,,,,16.312503814697266
,121,,,,14.969061851501465
,122,,,,17.7891902923584
,123,,,,17.107227325439453
,124,,,,20.211193084716797
,125,,,,18.39911651611328
,126,,,,16.926712036132812
,127,,,,16.76698112487793
,128,,,,16.629104614257812
,129,,,,18.02960968017578
,130,,,,15.212307929992676
,131,,,,16.560638427734375
,132,,,,19.507970809936523
,133,,,,18.37957763671875
,134,,,,18.80227279663086
,135,,,,15.284327507019043
,136,,,,18.898887634277344
,137,,,,17.71585464477539
,138,,,,16.323884963989258
,139,,,,15.90980052947998
,140,,,,17.059736251831055
,141,,,,19.051097869873047
,142,,,,18.69677734375
,143,,,,15.919995307922363
,144,,,,17.34787368774414
,145,,,,17.39236831665039
,146,,,,16.141529083251953
,147,,,,15.454256057739258
,148,,,,18.246950149536133
,149,,,,17.16393280029297
,150,,,,18.27158546447754
,151,,,,16.559738159179688
,152,,,,16.465526580810547
,153,,,,17.4547119140625
,154,,,,15.780271530151367
,155,,,,18.965106964111328
,156,,,,16.16910743713379
,157,,,,16.225242614746094
,158,,,,16.75293731689453
,159,,,,17.351341247558594
,160,,,,19.200851440429688
,161,,,,16.512861251831055
,162,,,,17.276779174804688
,163,,,,18.740734100341797
,164,,,,16.214988708496094
,165,,,,17.34552001953125
,166,,,,16.75494956970215
,167,,,,18.701231002807617
,168,,,,20.52811050415039
,169,,,,16.01944923400879
,170,,,,17.686010360717773
,171,,,,18.369754791259766
,172,,,,18.048547744750977
,173,,,,15.431929588317871
,174,,,,17.85987091064453
,175,,,,18.123214721679688
,176,,,,18.169147491455078
,177,,,,16.81458282470703
,178,,,,16.664525985717773
,179,,,,17.048240661621094
,180,,,,16.761812210083008
,181,,,,17.437454223632812
,182,,,,17.332609176635742
,183,,,,17.3823184967041
,184,,,,18.315685272216797
,185,,,,18.301467895507812
,186,,,,19.34926414489746
,187,,,,18.432865142822266
,188,,,,14.491252899169922
,189,,,,17.783470153808594
,190,,,,16.932828903198242
,191,,,,16.721891403198242
,192,,,,16.652725219726562
,193,,,,16.644859313964844
,194,,,,18.206218719482422
,195,,,,16.064037322998047
,196,,,,19.29513168334961
,197,,,,17.379528045654297
,198,,,,19.014991760253906
,199,,,,15.655771255493164
,200,,,,19.459484100341797
,201,,,,16.9490909576416
,202,,,,17.562639236450195
,203,,,,17.859689712524414
,204,,,,17.352943420410156
,205,,,,17.47022247314453
,206,,,,16.291990280151367
,207,,,,15.676081657409668
,208,,,,14.876325607299805
,209,,,,14.193513870239258
,210,,,,19.836990356445312
,211,,,,17.529800415039062
,212,,,,17.37318992614746
,213,,,,18.49556541442871
,214,,,,17.201271057128906
,215,,,,19.636577606201172
,216,,,,17.875078201293945
,217,,,,17.377361297607422
,218,,,,18.533405303955078
,219,,,,15.762407302856445
,220,,,,17.73068618774414
,221,,,,19.15545654296875
,222,,,,15.168825149536133
,223,,,,18.370922088623047
,224,,,,17.659442901611328
,225,,,,17.85069465637207
,226,,,,15.577461242675781
,227,,,,17.017852783203125
,228,,,,17.70614242553711
,229,,,,19.22346305847168
,230,,,,16.994403839111328
,231,,,,17.482389450073242
,232,,,,17.107646942138672
,233,,,,17.84518051147461
,234,,,,17.072683334350586
,235,,,,18.471208572387695
,236,,,,14.952259063720703
,237,,,,18.03179168701172
,238,,,,18.418676376342773
,239,,,,15.155112266540527
,240,,,,17.11115264892578
,241,,,,19.213180541992188
,242,,,,17.90427017211914
,243,,,,16.904008865356445
,244,,,,15.275154113769531
,245,,,,16.673847198486328
,246,,,,18.333105087280273
,247,,,,18.634105682373047
,248,,,,17.82008171081543
,249,,,,18.673288345336914
,250,,,,16.30731201171875
,251,,,,18.00265121459961
,252,,,,17.51837158203125
,253,,,,17.47848892211914
,254,,,,19.11539077758789
,255,,,,18.888996124267578
,256,,,,18.207210540771484
,257,,,,16.597557067871094
,258,,,,17.941871643066406
,259,,,,18.484405517578125
,260,,,,14.666858673095703
,261,,,,16.96976089477539
,262,,,,16.02011489868164
,263,,,,17.15155601501465
,264,,,,19.126392364501953
,265,,,,18.579082489013672
,266,,,,16.9417781829834
,267,,,,18.93796157836914
,268,,,,16.907466888427734
