epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,2.9144821166992188,,
0,99,,2.935026168823242,,
0,149,,2.79502534866333,,
0,199,,2.8333966732025146,,
0,249,,2.775830030441284,,
0,299,,2.859097480773926,,
0,349,,2.8196144104003906,,
,0,,,,2.7954394817352295
,1,,,,2.919774055480957
,2,,,,2.8087751865386963
,3,,,,2.8070735931396484
,4,,,,2.8310837745666504
,5,,,,2.735229253768921
,6,,,,2.8566746711730957
,7,,,,2.8540468215942383
,8,,,,2.8690762519836426
,9,,,,2.8267626762390137
,10,,,,2.866382360458374
,11,,,,2.903374671936035
,12,,,,2.916440963745117
,13,,,,2.8553264141082764
,14,,,,2.833878993988037
,15,,,,2.843935012817383
,16,,,,2.8292429447174072
,17,,,,2.8241376876831055
,18,,,,2.853100061416626
,19,,,,2.874722719192505
,20,,,,2.792191505432129
,21,,,,2.8118934631347656
,22,,,,2.856154680252075
,23,,,,2.8097786903381348
,24,,,,2.8693456649780273
,25,,,,2.805075168609619
,26,,,,2.869034767150879
,27,,,,2.8381528854370117
,28,,,,2.8198349475860596
,29,,,,2.8094961643218994
,30,,,,2.832327365875244
,31,,,,2.8289670944213867
,32,,,,2.7846713066101074
,33,,,,2.778898239135742
,34,,,,2.757639169692993
,35,,,,2.86557674407959
,36,,,,2.8020753860473633
,37,,,,2.826685667037964
,38,,,,2.9189815521240234
,39,,,,2.8954663276672363
,40,,,,2.8990371227264404
,41,,,,2.853034496307373
,42,,,,2.823791980743408
,43,,,,2.8225362300872803
,44,,,,2.884265899658203
,45,,,,2.85378360748291
,46,,,,2.859583854675293
,47,,,,2.798530101776123
,48,,,,2.880831718444824
,49,,,,2.8582258224487305
,50,,,,2.8482370376586914
,51,,,,2.834688901901245
,52,,,,2.8481051921844482
,53,,,,2.813760280609131
,54,,,,2.823306083679199
,55,,,,2.8491480350494385
,56,,,,2.8064160346984863
,57,,,,2.893824577331543
,58,,,,2.8349227905273438
,59,,,,2.81679105758667
,60,,,,2.7956604957580566
,61,,,,2.809941530227661
,62,,,,2.7493491172790527
,63,,,,2.9821622371673584
,64,,,,2.874610424041748
,65,,,,2.8217356204986572
,66,,,,2.844533920288086
,67,,,,2.8157124519348145
,68,,,,2.864971399307251
,69,,,,2.8422932624816895
,70,,,,2.8833417892456055
,71,,,,2.864255428314209
,72,,,,2.807382106781006
,73,,,,2.82096004486084
,74,,,,2.849618434906006
,75,,,,2.7972750663757324
,76,,,,2.9062089920043945
,77,,,,2.8048019409179688
,78,,,,2.756906270980835
,79,,,,2.790888547897339
,80,,,,2.787158727645874
0,356,,,2.8381435871124268,
0,356,2.9369544982910156,,,
1,399,,2.7855725288391113,,
1,449,,2.810741901397705,,
1,499,,2.8043572902679443,,
1,549,,2.8049256801605225,,
1,599,,2.770190477371216,,
1,649,,2.7660651206970215,,
1,699,,2.756772994995117,,
,81,,,,2.8105478286743164
,82,,,,2.9429354667663574
,83,,,,2.809208393096924
,84,,,,2.8217787742614746
,85,,,,2.8235135078430176
,86,,,,2.7556607723236084
,87,,,,2.8542933464050293
,88,,,,2.8591113090515137
,89,,,,2.886975049972534
,90,,,,2.8602449893951416
,91,,,,2.8818931579589844
,92,,,,2.9217774868011475
,93,,,,2.9205620288848877
,94,,,,2.87349271774292
,95,,,,2.833320140838623
,96,,,,2.8461852073669434
,97,,,,2.8337512016296387
,98,,,,2.8217897415161133
,99,,,,2.834411859512329
