epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,16.41485595703125,,
0,99,,16.900527954101562,,
0,149,,16.457355499267578,,
0,199,,14.673991203308105,,
0,249,,15.48239517211914,,
0,299,,13.253852844238281,,
0,349,,14.127214431762695,,
0,399,,13.07135009765625,,
0,449,,13.391645431518555,,
0,499,,12.975341796875,,
0,549,,12.85974407196045,,
0,599,,12.703317642211914,,
0,649,,12.714340209960938,,
0,699,,13.591730117797852,,
0,749,,12.153136253356934,,
0,799,,12.543389320373535,,
0,849,,11.824697494506836,,
0,899,,9.651712417602539,,
0,949,,9.766839981079102,,
0,999,,10.35905933380127,,
0,1049,,8.582054138183594,,
0,1099,,9.81035327911377,,
0,1149,,9.708524703979492,,
0,1199,,9.223104476928711,,
0,1249,,10.381081581115723,,
0,1299,,10.448698043823242,,
0,1349,,8.98478889465332,,
0,1399,,8.37224006652832,,
0,1449,,8.976011276245117,,
0,1499,,9.410501480102539,,
0,1549,,10.713441848754883,,
0,1599,,9.017900466918945,,
0,1649,,9.206283569335938,,
0,1699,,10.874253273010254,,
0,1749,,7.392549991607666,,
0,1799,,9.736488342285156,,
0,1849,,7.781351566314697,,
0,1899,,8.0821533203125,,
0,1949,,10.18696117401123,,
0,1999,,8.039701461791992,,
0,2049,,7.7443389892578125,,
0,2099,,6.400339126586914,,
0,2149,,7.6372480392456055,,
0,2199,,8.401985168457031,,
0,2249,,8.441084861755371,,
0,2299,,8.111233711242676,,
0,2349,,8.24501895904541,,
0,2399,,7.944845199584961,,
0,2449,,7.131001949310303,,
0,2499,,7.823164939880371,,
0,2549,,6.749058246612549,,
0,2599,,6.575465202331543,,
0,2649,,7.669942855834961,,
0,2699,,6.1945481300354,,
0,2749,,6.310997009277344,,
0,2799,,7.350377082824707,,
0,2849,,6.280306339263916,,
,0,,,,6.06900691986084
,1,,,,6.0484113693237305
,2,,,,7.2695841789245605
,3,,,,6.6558356285095215
,4,,,,6.8696064949035645
,5,,,,5.951711654663086
,6,,,,6.190122604370117
,7,,,,6.321436882019043
,8,,,,6.664581775665283
,9,,,,7.46408224105835
,10,,,,7.034263610839844
,11,,,,7.017782211303711
,12,,,,8.034205436706543
,13,,,,7.990225791931152
,14,,,,6.524486541748047
,15,,,,6.591261863708496
,16,,,,7.740187168121338
,17,,,,5.761638641357422
,18,,,,6.602660179138184
,19,,,,6.721070289611816
,20,,,,6.886345863342285
,21,,,,7.847594261169434
,22,,,,8.112300872802734
,23,,,,8.182756423950195
,24,,,,6.092352390289307
,25,,,,6.673464775085449
,26,,,,7.11290168762207
,27,,,,5.359953880310059
,28,,,,6.479981422424316
,29,,,,7.074519157409668
,30,,,,6.420388221740723
,31,,,,6.298388957977295
,32,,,,6.863507270812988
,33,,,,6.539156913757324
,34,,,,6.38276481628418
,35,,,,5.6213788986206055
,36,,,,8.100622177124023
,37,,,,6.971822738647461
,38,,,,6.819460391998291
,39,,,,6.552112579345703
,40,,,,7.074080467224121
,41,,,,8.027770042419434
,42,,,,6.136501312255859
,43,,,,5.758864402770996
,44,,,,6.834098815917969
,45,,,,5.791092872619629
,46,,,,7.006857872009277
,47,,,,5.95287561416626
,48,,,,6.958502769470215
,49,,,,7.496041297912598
,50,,,,7.2497076988220215
,51,,,,7.066478729248047
,52,,,,6.958033084869385
,53,,,,7.598278999328613
,54,,,,6.547266006469727
,55,,,,7.56430196762085
,56,,,,7.180947780609131
,57,,,,7.617677211761475
,58,,,,6.909814834594727
,59,,,,7.114887237548828
,60,,,,7.5498552322387695
,61,,,,7.4763078689575195
,62,,,,6.501473426818848
,63,,,,6.859464645385742
,64,,,,7.885568618774414
,65,,,,5.765288829803467
,66,,,,6.89202356338501
,67,,,,7.1272969245910645
,68,,,,6.903083801269531
,69,,,,5.894651889801025
,70,,,,6.315290927886963
,71,,,,7.258964538574219
,72,,,,6.943456649780273
,73,,,,7.898431301116943
,74,,,,6.79786491394043
,75,,,,6.105246543884277
,76,,,,6.885075092315674
,77,,,,5.073317527770996
,78,,,,6.7628068923950195
,79,,,,6.380274295806885
,80,,,,6.953336715698242
,81,,,,7.007067680358887
,82,,,,6.178974151611328
,83,,,,7.4203338623046875
,84,,,,7.4581193923950195
,85,,,,5.939227104187012
,86,,,,6.810150146484375
,87,,,,7.751029014587402
,88,,,,6.326290130615234
,89,,,,7.111003875732422
,90,,,,6.633846282958984
,91,,,,6.165522575378418
,92,,,,7.48891544342041
,93,,,,7.125733375549316
,94,,,,7.981077671051025
,95,,,,6.358987808227539
,96,,,,7.061960697174072
,97,,,,6.381190776824951
,98,,,,5.762440204620361
,99,,,,7.54932975769043
,100,,,,6.892088413238525
,101,,,,7.638362884521484
,102,,,,5.726111888885498
,103,,,,8.13389778137207
,104,,,,6.732414245605469
