epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,12.156205177307129,,
0,99,,10.720941543579102,,
0,149,,10.30035400390625,,
0,199,,7.872882843017578,,
0,249,,7.965399265289307,,
0,299,,6.502065658569336,,
0,349,,6.651904106140137,,
0,399,,6.02927303314209,,
0,449,,5.530767440795898,,
0,499,,5.344651222229004,,
0,549,,5.264719009399414,,
0,599,,4.910515308380127,,
0,649,,4.732686519622803,,
0,699,,4.983335971832275,,
0,749,,4.361371994018555,,
0,799,,4.409728050231934,,
0,849,,4.175073623657227,,
0,899,,4.199558258056641,,
0,949,,4.089388847351074,,
0,999,,4.01402473449707,,
0,1049,,4.05556583404541,,
0,1099,,3.999356746673584,,
0,1149,,3.586090564727783,,
0,1199,,3.811302423477173,,
0,1249,,3.8543243408203125,,
0,1299,,3.508403778076172,,
0,1349,,3.370612382888794,,
0,1399,,3.1379318237304688,,
0,1449,,3.1479744911193848,,
0,1499,,3.1535346508026123,,
0,1549,,3.289534091949463,,
0,1599,,3.1740598678588867,,
0,1649,,2.9906296730041504,,
0,1699,,3.022021532058716,,
0,1749,,2.622652053833008,,
0,1799,,3.0187840461730957,,
0,1849,,3.084076404571533,,
0,1899,,2.7537460327148438,,
0,1949,,3.1663644313812256,,
0,1999,,2.9673852920532227,,
0,2049,,2.743622303009033,,
0,2099,,2.724949836730957,,
0,2149,,3.3377327919006348,,
0,2199,,3.163240909576416,,
0,2249,,3.2205429077148438,,
0,2299,,2.9562740325927734,,
0,2349,,3.597896099090576,,
0,2399,,2.904188632965088,,
0,2449,,2.709336519241333,,
0,2499,,3.0382790565490723,,
0,2549,,2.5123164653778076,,
0,2599,,2.5205564498901367,,
0,2649,,2.667656421661377,,
0,2699,,2.584616184234619,,
0,2749,,2.88791561126709,,
0,2799,,3.1424567699432373,,
0,2849,,2.4843590259552,,
,0,,,,2.371133804321289
,1,,,,2.735743284225464
,2,,,,2.5847344398498535
,3,,,,2.906193733215332
,4,,,,2.854458808898926
,5,,,,2.7116024494171143
,6,,,,2.679924488067627
,7,,,,2.6831750869750977
,8,,,,2.9670724868774414
,9,,,,2.9248366355895996
,10,,,,3.2307589054107666
,11,,,,2.838839530944824
,12,,,,2.9995265007019043
,13,,,,3.208340644836426
,14,,,,2.7917118072509766
,15,,,,2.9087061882019043
,16,,,,2.9038023948669434
,17,,,,2.843813419342041
,18,,,,2.7800002098083496
,19,,,,2.4063801765441895
,20,,,,3.090076446533203
,21,,,,2.8471875190734863
,22,,,,2.921299934387207
,23,,,,2.684471607208252
,24,,,,2.8450207710266113
,25,,,,2.76501727104187
,26,,,,3.2618496417999268
,27,,,,2.6462290287017822
,28,,,,2.83554744720459
,29,,,,2.9734385013580322
,30,,,,2.821953773498535
,31,,,,2.7562475204467773
,32,,,,2.7031357288360596
,33,,,,2.9579689502716064
,34,,,,2.75797700881958
,35,,,,2.533053159713745
,36,,,,2.8652796745300293
,37,,,,2.8109755516052246
,38,,,,3.039324998855591
,39,,,,2.7003564834594727
,40,,,,2.4892516136169434
,41,,,,2.891902446746826
,42,,,,2.811063051223755
,43,,,,2.538268804550171
,44,,,,2.7419629096984863
,45,,,,2.6279969215393066
,46,,,,2.725022315979004
,47,,,,2.6249704360961914
,48,,,,3.058304786682129
,49,,,,2.9733588695526123
,50,,,,3.216215133666992
,51,,,,2.9598636627197266
,52,,,,2.7014641761779785
,53,,,,2.6916260719299316
,54,,,,2.72916316986084
,55,,,,3.005310535430908
,56,,,,2.8824236392974854
,57,,,,3.3086328506469727
,58,,,,2.5920610427856445
,59,,,,2.829594850540161
,60,,,,2.867586612701416
,61,,,,3.1975600719451904
,62,,,,2.5276408195495605
,63,,,,2.9007158279418945
,64,,,,3.4165327548980713
,65,,,,2.8665833473205566
,66,,,,2.658447504043579
,67,,,,2.864943504333496
,68,,,,3.0149855613708496
,69,,,,2.6263163089752197
,70,,,,2.785037040710449
,71,,,,2.977705478668213
,72,,,,2.7772531509399414
,73,,,,2.8976407051086426
,74,,,,2.7972726821899414
,75,,,,2.5369653701782227
,76,,,,2.949030637741089
,77,,,,2.5238442420959473
,78,,,,2.594184398651123
,79,,,,3.015226125717163
,80,,,,2.8318145275115967
,81,,,,2.866330862045288
,82,,,,2.542900323867798
,83,,,,3.397437572479248
,84,,,,2.8992886543273926
,85,,,,2.8254647254943848
,86,,,,2.7731640338897705
,87,,,,3.3861005306243896
,88,,,,3.0403287410736084
,89,,,,2.8521876335144043
,90,,,,2.8648643493652344
,91,,,,2.766913890838623
,92,,,,3.268789768218994
,93,,,,2.940807819366455
,94,,,,2.7796308994293213
,95,,,,2.679655075073242
,96,,,,2.656806230545044
,97,,,,2.984004497528076
,98,,,,2.9704513549804688
,99,,,,2.9923839569091797
,100,,,,2.954836845397949
,101,,,,3.208083152770996
,102,,,,2.6859893798828125
,103,,,,3.193713665008545
,104,,,,2.6178319454193115
,105,,,,2.9178667068481445
,106,,,,2.8655200004577637
,107,,,,2.6749377250671387
,108,,,,3.106597423553467
,109,,,,2.7536094188690186
,110,,,,2.530611276626587
,111,,,,3.0894720554351807
,112,,,,2.756518840789795
,113,,,,2.9825847148895264
,114,,,,2.913918972015381
,115,,,,2.674041748046875
,116,,,,2.777510643005371
,117,,,,2.482748031616211
,118,,,,2.685485601425171
,119,,,,2.5702970027923584
,120,,,,2.834758758544922
,121,,,,2.5333268642425537
,122,,,,2.537435531616211
,123,,,,2.970079183578491
,124,,,,3.023002862930298
,125,,,,2.9575507640838623
,126,,,,2.7991538047790527
,127,,,,2.6941757202148438
,128,,,,2.59551739692688
,129,,,,2.7945308685302734
,130,,,,2.866894006729126
,131,,,,2.499868392944336
,132,,,,2.70605731010437
,133,,,,2.867568016052246
,134,,,,3.019969940185547
,135,,,,2.7080256938934326
,136,,,,2.9872851371765137
,137,,,,2.607879161834717
,138,,,,2.912381649017334
,139,,,,2.895810604095459
,140,,,,2.7442073822021484
,141,,,,3.5409111976623535
,142,,,,2.9576265811920166
,143,,,,2.966075897216797
,144,,,,2.6995835304260254
,145,,,,3.1507232189178467
,146,,,,2.8829345703125
,147,,,,3.0752687454223633
,148,,,,2.851541042327881
,149,,,,3.135624408721924
,150,,,,2.694438934326172
,151,,,,2.641321897506714
,152,,,,2.924907922744751
,153,,,,2.8396968841552734
,154,,,,2.699172258377075
,155,,,,2.7784271240234375
,156,,,,2.6037230491638184
,157,,,,2.6558494567871094
,158,,,,3.1556379795074463
,159,,,,2.8000221252441406
,160,,,,3.047422170639038
,161,,,,2.663811683654785
,162,,,,2.836165189743042
,163,,,,3.0597238540649414
,164,,,,3.037099599838257
,165,,,,2.5870330333709717
,166,,,,2.440823554992676
,167,,,,2.6564931869506836
,168,,,,3.1142728328704834
,169,,,,2.586928367614746
,170,,,,2.6054091453552246
,171,,,,2.6560842990875244
,172,,,,2.832458019256592
,173,,,,2.726679801940918
,174,,,,2.703979969024658
,175,,,,2.7839627265930176
,176,,,,2.6680943965911865
,177,,,,2.770876884460449
,178,,,,2.966433048248291
,179,,,,2.7102813720703125
,180,,,,2.765212059020996
,181,,,,3.320333957672119
,182,,,,2.603344678878784
,183,,,,2.826291084289551
,184,,,,2.6431384086608887
,185,,,,2.3509702682495117
,186,,,,2.532442569732666
,187,,,,2.631896495819092
,188,,,,3.0030229091644287
,189,,,,2.9697697162628174
,190,,,,2.992771863937378
,191,,,,3.0830132961273193
,192,,,,3.07949161529541
,193,,,,2.4382078647613525
,194,,,,2.9218406677246094
,195,,,,2.767239570617676
,196,,,,2.7636587619781494
,197,,,,2.812546730041504
,198,,,,2.7771739959716797
,199,,,,3.021231174468994
,200,,,,2.9593706130981445
,201,,,,2.7692887783050537
,202,,,,2.7600197792053223
,203,,,,2.6826791763305664
,204,,,,2.9622015953063965
,205,,,,2.612010955810547
,206,,,,2.5933103561401367
,207,,,,2.8697211742401123
,208,,,,2.683018207550049
,209,,,,2.775294303894043
,210,,,,2.9473888874053955
,211,,,,2.795494556427002
,212,,,,2.9025673866271973
,213,,,,3.009256362915039
,214,,,,3.080533981323242
,215,,,,2.9054555892944336
,216,,,,2.6898751258850098
,217,,,,3.101729393005371
,218,,,,2.72888445854187
,219,,,,2.928101062774658
,220,,,,2.687114953994751
,221,,,,2.8006772994995117
,222,,,,2.6353507041931152
,223,,,,2.655036449432373
,224,,,,2.5378637313842773
,225,,,,2.9003005027770996
,226,,,,2.854252338409424
,227,,,,2.755103588104248
,228,,,,2.9826273918151855
,229,,,,2.7641079425811768
,230,,,,2.8346784114837646
,231,,,,2.9128341674804688
,232,,,,2.7877402305603027
,233,,,,2.8017630577087402
,234,,,,2.971426010131836
,235,,,,2.7555160522460938
,236,,,,2.973921298980713
,237,,,,2.7560410499572754
,238,,,,2.9556379318237305
,239,,,,2.6518499851226807
,240,,,,2.425027370452881
,241,,,,3.099184513092041
,242,,,,3.2155380249023438
,243,,,,3.0310542583465576
,244,,,,2.5973401069641113
,245,,,,2.589080333709717
,246,,,,3.2791969776153564
,247,,,,2.980177402496338
,248,,,,2.942373752593994
,249,,,,2.844021797180176
,250,,,,2.6025826930999756
,251,,,,2.8486030101776123
,252,,,,2.9565558433532715
,253,,,,2.9809749126434326
,254,,,,2.896177291870117
,255,,,,2.799679756164551
,256,,,,2.7668988704681396
,257,,,,2.682194232940674
,258,,,,2.7231783866882324
,259,,,,2.6895670890808105
,260,,,,2.3964195251464844
,261,,,,2.682424783706665
,262,,,,2.764681816101074
,263,,,,2.8992373943328857
,264,,,,2.733853340148926
,265,,,,2.750067949295044
,266,,,,2.944173574447632
,267,,,,2.7863898277282715
,268,,,,2.884268283843994
,269,,,,2.7178120613098145
,270,,,,2.991370916366577
,271,,,,2.9512157440185547
,272,,,,2.5887715816497803
,273,,,,2.7161946296691895
,274,,,,2.745934009552002
