epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,5.277854919433594,,
0,99,,3.550060272216797,,
0,149,,3.718644142150879,,
0,199,,3.5175890922546387,,
0,249,,3.2733607292175293,,
0,299,,3.254861354827881,,
0,349,,2.5000436305999756,,
0,399,,2.876284122467041,,
0,449,,2.9249587059020996,,
0,499,,3.2694954872131348,,
0,549,,3.036571979522705,,
0,599,,2.534123182296753,,
0,649,,3.4098525047302246,,
0,699,,3.012970447540283,,
0,749,,3.0418214797973633,,
0,799,,2.951167106628418,,
0,849,,3.024803400039673,,
0,899,,2.7098708152770996,,
0,949,,2.8459177017211914,,
0,999,,2.752117156982422,,
0,1049,,2.860316514968872,,
0,1099,,3.0204896926879883,,
0,1149,,2.963512420654297,,
0,1199,,2.5291242599487305,,
0,1249,,3.132094383239746,,
0,1299,,2.989799737930298,,
0,1349,,2.9126980304718018,,
0,1399,,2.5062835216522217,,
0,1449,,2.742396831512451,,
0,1499,,2.8840126991271973,,
0,1549,,2.4416146278381348,,
0,1599,,2.7846531867980957,,
0,1649,,2.4897875785827637,,
0,1699,,2.7332451343536377,,
0,1749,,2.6748132705688477,,
0,1799,,3.1839466094970703,,
0,1849,,2.187605381011963,,
0,1899,,2.8976006507873535,,
0,1949,,2.4901928901672363,,
0,1999,,2.6274893283843994,,
0,2049,,2.306218147277832,,
0,2099,,2.4416871070861816,,
0,2149,,2.461181163787842,,
0,2199,,2.9475245475769043,,
0,2249,,2.7309608459472656,,
0,2299,,2.4938697814941406,,
0,2349,,2.569605827331543,,
0,2399,,3.0562620162963867,,
0,2449,,2.511094570159912,,
0,2499,,2.646190643310547,,
0,2549,,2.9082136154174805,,
0,2599,,2.6590614318847656,,
0,2649,,2.6204946041107178,,
0,2699,,2.4295926094055176,,
0,2749,,2.485030174255371,,
0,2799,,2.7377257347106934,,
0,2849,,2.5977940559387207,,
0,2899,,2.65311336517334,,
0,2949,,2.6376867294311523,,
0,2999,,2.764702558517456,,
0,3049,,2.583216905593872,,
0,3099,,2.490549087524414,,
0,3149,,2.563222885131836,,
0,3199,,2.7097411155700684,,
0,3249,,2.7081353664398193,,
0,3299,,2.5017147064208984,,
0,3349,,2.2990128993988037,,
0,3399,,2.58414626121521,,
0,3449,,2.3126699924468994,,
0,3499,,2.6095046997070312,,
0,3549,,2.2607262134552,,
0,3599,,2.7429358959198,,
0,3649,,2.412618637084961,,
0,3699,,2.6261773109436035,,
0,3749,,2.199845790863037,,
0,3799,,2.0043325424194336,,
0,3849,,2.6832709312438965,,
0,3899,,2.566567897796631,,
0,3949,,2.8609297275543213,,
0,3999,,2.832867383956909,,
0,4049,,2.422443389892578,,
0,4099,,2.339242458343506,,
0,4149,,2.2779736518859863,,
0,4199,,2.6747260093688965,,
0,4249,,2.2292096614837646,,
0,4299,,2.6905293464660645,,
0,4349,,2.4670541286468506,,
0,4399,,2.479191303253174,,
0,4449,,2.990649938583374,,
0,4499,,2.7320609092712402,,
0,4549,,2.6197104454040527,,
